Sex_Encoded,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Volume,Density,Rings
2,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,0.06064844617755094,6.183175722295858,26
1,0.295,0.215,0.085,0.128,0.049,0.034,0.04,0.005645572898194757,7.085197679900742,6
1,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,0.004427682146153114,7.904813138045357,6
1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,0.005233893360880596,5.731870699588066,4
2,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,0.028375912044774212,5.286173701247584,11
2,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,0.01139141496191659,6.583905533310618,9
0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,0.012288732363598174,8.13753583699334,9
0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,0.04304767333581414,7.782069831897091,13
2,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,0.010848966630396754,6.820926132509799,8
2,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,0.010178760197630931,7.024431130290441,6
0,0.47,0.36,0.13,0.472,0.182,0.114,0.15,0.02303415733612036,6.512068047949892,10
2,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,0.08348468317649516,6.408361146546551,13
2,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,0.029517880974354097,6.606165265366477,14
2,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,0.03764963175878347,7.3041883055295465,10
0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,0.060794530235942876,6.415050802866878,21
2,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,0.03612412672607784,7.3358174720580225,14
2,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,0.055282998624301284,6.240616619669849,19
0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,0.06103067328373771,7.127563511836769,23
2,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,0.05599496205942106,8.215024764403886,23
1,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,0.018401878968402213,7.607918747884029,8
0,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,0.06759424573525019,5.769721900996318,14
2,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,0.01649336143134641,7.275654541343788,10
0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,0.04283509223292123,7.470510353052576,18
1,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,0.008371559023653401,7.167123809373277,6
1,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,0.0034965926234454396,8.579781298754465,5
2,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,0.012498302773531393,8.001086372445515,11
1,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,0.003982230487812862,8.789044257260674,5
2,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,0.009761321073785186,7.683386237690566,7
1,0.355,0.275,0.09,0.251,0.097,0.053,0.08,0.009200939484201106,8.694764283296033,7
1,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,0.008545132017764237,7.606670074244999,7
2,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,0.027771679057733773,7.381620663764376,12
2,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,0.011677299893393259,8.135442342604284,8
1,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,0.009500176184455535,9.473508517374722,8
2,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,0.030839967882739797,6.485091059771628,12
0,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,0.016336281798666922,5.815276766819254,8
1,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,0.005529203070318035,6.330026145700384,5
1,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,0.001722639971718403,11.610087034059237,5
2,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,0.057362340261896023,6.188729371556257,11
2,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,0.05670574739729575,5.731341440982383,14
2,0.59,0.45,0.185,1.283,0.473,0.276,0.425,0.051435725720898884,8.262739448960822,16
2,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,0.057053940583068626,5.7840001343909115,13
0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,0.051918745591388316,5.489346800537348,15
2,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,0.03972609360311243,7.551711552542277,14
0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,0.06788039246611464,7.071261413811245,14
2,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,0.05585280499184613,5.729345196659619,12
0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,0.03569634652641402,4.762392136523162,12
0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,0.031732703795134896,7.5631752512937656,8
2,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,0.028016723284713777,6.424734190747064,13
0,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,0.036945129606215966,7.443470977937283,9
1,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,0.00740578108206234,7.4266305458605,6
1,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,0.01377392029058275,6.534087471199694,8
2,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,0.04599291644855456,6.087893998050643,14
0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,0.05849724060800533,4.188231743130664,8
0,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,0.04686470840992574,5.761264908303905,22
2,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,0.03844052770932471,6.373481702764687,12
2,0.58,0.455,0.17,0.93,0.408,0.259,0.22,0.04698042373933297,4.682801526453911,9
2,0.635,0.515,0.17,1.275,0.509,0.286,0.34,0.058218162460611456,5.840101879375412,16
2,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,0.06865361695797945,5.753520608269862,13
0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,0.0673753814470501,5.8626755280106,18
0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,0.07037010464408457,6.892131288606374,16
2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,0.055879508529401635,6.263476705702297,18
0,0.59,0.465,0.15,0.997,0.392,0.246,0.34,0.04309479722561798,7.889583473846463,12
0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,0.06253732876052182,7.115750045929638,20
0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,0.04523893421169301,6.520931696126269,16
0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,0.05681046715241542,6.160836506783046,12
2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,0.05436211927771778,6.530282570229177,19
2,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,0.04095223103586974,6.470953921115765,11
0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,0.03316265205129386,7.990916998740482,10
2,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,0.05818857912979014,5.413433438499842,12
0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,0.08699698376320854,5.402486151465464,17
0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,0.061210005864380135,6.779937269071566,16
0,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,0.0761474935340362,6.566204306862856,16
0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,0.08260294283838764,7.263663731374533,19
0,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,0.07165449244062719,5.861460819752668,14
2,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,0.055951765160434215,7.149014849720173,13
0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,0.07512137083355744,8.053633650275996,20
2,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,0.06142127797033404,4.640085804428436,11
0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,0.04410796085640069,5.667911078771202,10
2,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,0.04814687091167207,7.68481924149929,15
0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,0.05849724060800533,5.6412917356453836,12
2,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,0.05359871226289544,7.183008392284125,15
2,0.535,0.42,0.145,0.791,0.33,0.189,0.25,0.03411926701431194,7.327238298968527,10
2,0.485,0.4,0.135,0.663,0.313,0.137,0.2,0.027426103865838894,7.292322707532433,10
2,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,0.022148228207808034,8.804316000828257,12
2,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,0.032745212927448114,7.176621526959602,10
0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,0.01851104931311446,7.292941513820993,9
2,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,0.0368131827147652,5.840299157664703,12
2,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,0.024711767813137313,5.867649821592886,10
2,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,0.026939157004532473,8.166551015794047,14
1,0.465,0.375,0.12,0.471,0.222,0.119,0.14,0.021912608758788806,6.3890156366639,9
1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,0.014124076971764111,7.434114116618652,10
2,0.475,0.375,0.125,0.593,0.277,0.115,0.18,0.023316507975861742,7.719852397552145,10
0,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,0.023071071049800038,7.8019784868878075,10
1,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,0.010711914650883897,7.468319400154927,9
1,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,0.009438522428628835,7.416415072308,6
1,0.39,0.31,0.1,0.302,0.116,0.064,0.115,0.012660618393966866,9.083284593333978,11
0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,0.02895501229058593,8.288720363556212,10
2,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,0.027119274983338285,6.821716292698145,8
2,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,0.03697654553275186,7.031484316719251,12
2,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,0.04181067122846315,7.414375107878286,11
0,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,0.02224561758006932,7.866717989290125,9
2,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,0.03312691643485927,7.093929205940544,9
0,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,0.016285230918046092,9.517826353216792,7
0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,0.031333721528129,6.382899644412025,10
1,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,0.01907575059259722,5.766483445358528,7
0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,0.03628539514896211,6.614231401221624,12
2,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,0.019238328012420498,7.796935362738289,8
2,0.59,0.485,0.12,0.911,0.39,0.182,0.29,0.03595866951298876,8.064814519771039,16
2,0.555,0.45,0.145,0.915,0.4,0.246,0.285,0.03792295031964579,7.515238070819537,11
2,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,0.024950528854810132,9.418638032383633,8
2,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,0.050972340804494386,6.670284209706555,15
2,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,0.03491880234465054,8.018602620914209,14
0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,0.03352707679911027,8.35145878293304,11
2,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,0.030134156733233296,7.9643841413792495,12
0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,0.05331361272958218,7.315204879814875,14
0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,0.04272147129861639,8.42667607310751,15
0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,0.05607742886657781,7.132994648376262,20
2,0.63,0.515,0.165,1.352,0.488,0.349,0.45,0.05606093550514646,8.026979855851486,20
0,0.63,0.5,0.155,1.005,0.367,0.199,0.36,0.051129420437173875,7.040956007752053,16
2,0.545,0.41,0.14,0.625,0.223,0.16,0.235,0.032759480994083164,7.173495820719638,13
0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,0.0625145522137833,8.07811912773578,14
1,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,0.02339858208393678,6.624333023427438,11
0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,0.027016126024545426,7.402985898803203,13
1,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,0.00478307481509046,7.317468647903234,8
1,0.26,0.2,0.07,0.092,0.037,0.02,0.03,0.003811799086355616,7.870299383665153,6
2,0.58,0.45,0.175,1.068,0.425,0.203,0.32,0.047830748150904594,6.690257049511529,13
0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,0.05111921026104971,6.455498790274614,18
2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,0.05026548245743668,6.565141402540685,19
0,0.56,0.455,0.125,0.943,0.344,0.129,0.375,0.03335324200561164,11.243284833807362,21
0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,0.04606360228326034,8.35800894668436,18
0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,0.04700608007933728,6.27578388800122,18
2,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,0.04577300496280328,7.100254839377625,20
2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,0.04576541278055711,6.992179913997153,18
2,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,0.03355849272564618,7.598672624683262,22
1,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,0.01589645882716435,7.548851055742073,13
2,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,0.032201324699295375,6.832017069310631,11
1,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,0.009848892969004002,9.138082856950929,7
1,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,0.011681881382679745,7.704238474244343,14
2,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,0.011026990214100172,7.7083590671288365,9
2,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,0.03585342615909351,6.972834308516774,13
1,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,0.01140398133253095,7.453537279785732,10
1,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,0.009121090670922366,7.674520792031693,8
0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,0.03146566841957977,9.057490729250055,19
1,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,0.012202469465318354,6.965803130389756,10
0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,0.014651602738179396,8.190230252919836,10
0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,0.050696927848529694,5.424391805784254,9
2,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,0.0476143709568886,8.190804418126557,13
2,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,0.04980353743766509,7.529585633738488,16
2,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,0.05543602036646988,6.764554842158481,12
0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,0.0403812465710798,6.438632337472379,18
2,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,0.09222603383541485,6.288896701717207,16
0,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,0.06050707450813942,6.9413370818895155,16
0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,0.07536641506053744,4.776663447648836,17
0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,0.044937079517560596,5.6746010808368315,11
0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,0.06501133297522378,5.0760380521003166,14
2,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,0.03962071934952327,6.057436713422209,11
0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,0.06333450789637023,6.15778053629357,15
1,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,0.01108353888186479,7.217911251333122,9
1,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,0.014819416145758652,6.7141646486847,10
0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,0.030430251840834133,7.722578216873487,11
2,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,0.011341149479459151,6.613086278056594,11
0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,0.04842686535692326,5.472169178138117,12
1,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,0.0032546899891190252,7.681223122195722,6
1,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,0.0020907299109640073,9.566037150527144,5
1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,0.0036450328763275577,6.85864870036179,6
0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,0.0733195365470298,5.4555718548960765,12
2,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,0.07088925283009029,5.783669366394672,13
2,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,0.0784612765234051,5.926490373391898,21
0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,0.03296787330677129,6.627664392143917,9
0,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,0.026210307508899643,6.7530684231728335,10
1,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,0.018372033838193108,5.68799300721719,9
0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,0.026464776513840417,6.839279368383917,11
0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,0.03789598498270248,7.296287459640056,10
2,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,0.040307942742496036,6.561982130661851,17
0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,0.019599611167583318,6.862381036540951,9
2,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,0.06580851211107218,6.306175093269991,17
2,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,0.10217637406719102,5.6764590179975745,21
2,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,0.069685237445602,6.529359971761367,16
0,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,0.07933306848477624,5.987414946532049,29
2,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,0.03733259270015871,8.035873704499625,17
2,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,0.034694963868082275,6.917430463756403,15
0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,0.041908845998887834,6.20394081017883,19
2,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,0.045917518224868406,6.642345052412163,12
0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,0.03988094794099563,7.898508342029546,13
2,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,0.03369358120975054,8.60698060543583,11
0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,0.050560006768710725,7.1202522113345035,15
2,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,0.03206309462253743,7.329298770643817,11
0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,0.044812463008968205,6.359837885790023,14
2,0.59,0.455,0.145,1.073,0.475,0.19,0.285,0.040762426479715355,6.991732941654609,14
2,0.58,0.46,0.13,0.921,0.357,0.181,0.29,0.036320999865702794,7.984361693573344,13
0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,0.05422153300646963,7.5615715245653305,11
2,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,0.0636185602321323,6.523253567602632,15
2,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,0.06381360077604267,5.7981370037170485,17
0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,0.04908738521234051,6.213408978307595,15
0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,0.06098878538168985,7.870299383665154,12
0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,0.050700200340877175,5.9171363817693665,19
0,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,0.052407655948103225,6.583007649524276,11
2,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,0.0457690779719863,6.663887793122687,10
0,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,0.04810406671176691,5.093124485046285,12
0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,0.07596371036380119,5.199851325169452,23
0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,0.06865950744420492,5.243265112155784,15
0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,0.060287163022388124,5.971420480779815,13
0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,0.060312033964229045,6.963784379235182,17
2,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,0.051679199151552085,6.095295692881099,15
2,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,0.06339315095923725,4.8112453062337845,12
2,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,0.06271600684269474,5.819885837366825,15
2,0.56,0.435,0.18,0.889,0.36,0.204,0.25,0.04591751822486842,5.444545124928001,11
1,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,0.040449052612519784,6.798675920406652,16
1,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,0.06982084952848196,4.8696056019957785,10
0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,0.023347269403928145,5.782260771672359,10
0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,0.02827328668475694,7.427505770428095,10
2,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,0.006070604204286676,7.412771198000991,6
0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,0.00393091780780423,6.359837885790022,5
2,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,0.0044107960856400695,6.801493294525442,6
2,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,0.013969615332962612,5.3687949318855255,9
2,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,0.004691445029360758,6.394618249227936,5
2,0.325,0.23,0.09,0.147,0.06,0.034,0.045,0.007045021525675111,6.387489354858675,4
0,0.345,0.25,0.09,0.203,0.078,0.059,0.055,0.008128870991163589,6.766007242554005,6
0,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,0.009160884177867836,6.003787290846533,5
1,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,0.01142859047498407,6.124989792330237,9
2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,0.0023624776754995244,6.349266346751144,4
0,0.57,0.445,0.155,0.733,0.282,0.159,0.235,0.04117135712345764,5.707851681821468,14
0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,0.04297698750110837,6.049749298814735,12
2,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,0.011490375130504667,7.397495646103135,9
1,0.53,0.42,0.185,0.752,0.299,0.156,0.205,0.04312464235582709,4.753662611472069,20
0,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,0.02223095681435257,5.847701522053718,13
1,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,0.021852918498370594,7.0928741170913705,12
0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,0.016786314946293665,6.552956998122298,9
1,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,0.025495071581432365,5.6873737160087465,10
1,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,0.024055174948537043,6.44351996323463,11
1,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,0.03087557259948049,5.797463332000257,11
2,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,0.005238605749860979,7.635619458681637,7
2,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,0.004132503336409574,7.864482458769615,5
0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,0.01309651437465245,6.757523220933248,10
0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,0.027488935718910694,6.511710814502688,15
0,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,0.018810809612144482,6.964080903536701,11
2,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,0.016438383559908593,6.904571826442473,15
2,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,0.01875661713887006,6.237798593091522,8
0,0.38,0.29,0.105,0.257,0.099,0.051,0.085,0.01211712286489583,7.014866560959869,10
2,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,0.0061575216010359935,7.9577471545947684,11
2,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,0.0033846733851613034,7.977136026882328,8
2,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,0.001497361598517235,10.351541014107015,7
0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,0.04259999638267759,5.399061491317984,12
1,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,0.04446139002992955,5.735313264572805,11
1,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,0.056087900842089776,5.883621869341911,17
1,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,0.04891381221822967,7.053222481633154,13
1,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,0.042574863641448885,5.872009411595902,12
1,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,0.022317874211101884,6.945105906318633,13
1,0.485,0.39,0.125,0.591,0.287,0.141,0.12,0.024759677101104556,4.84658986100617,9
1,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,0.030237829290801755,5.2913851209773,10
1,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,0.033399056898476484,7.63494612363237,14
0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,0.057019906662654746,6.488961867107578,12
0,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,0.062272649579456885,7.065702246033089,13
1,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,0.031583478144089384,6.9656672706001945,13
0,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,0.016449379134196158,7.14312674304725,8
1,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,0.025886723465579898,6.567072894568497,13
0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,0.02002110818193995,7.7418292030317195,11
0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,0.035527485921283575,6.150167802025711,11
0,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,0.0227142384842298,8.144671023351414,14
2,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,0.006075054793879262,9.87645412852098,10
